"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002260","lymphocyte homeostasis","8/688","78/20761",0.00425561366197598,0.0442604050940743,0.0362713316207179,"Dnaja3/Cd44/Skil/Tnfsf13b/Jak3/Ccnb2/Dock10/Lyn",8
"BP","GO:0001704","formation of primary germ layer","9/688","95/20761",0.00426080661455119,0.0442604050940743,0.0362713316207179,"Itga5/Kdm6b/Ets2/Sox17/Col5a1/Macf1/Tal1/Col12a1/Ecsit",9
"BP","GO:0032467","positive regulation of cytokinesis","5/688","33/20761",0.00433077442568225,0.0446950919083398,0.0366275567740545,"Racgap1/Cdc25b/Ect2/Cit/Kif23",5
"BP","GO:0061842","microtubule organizing center localization","5/688","33/20761",0.00433077442568225,0.0446950919083398,0.0366275567740545,"Fhod1/Nin/Aurka/Mad2l1/Aspm",5
"BP","GO:1901976","regulation of cell cycle checkpoint","5/688","33/20761",0.00433077442568225,0.0446950919083398,0.0366275567740545,"Ndc80/Aurka/Mad2l1/Cdk5rap2/Ccnb1",5
"BP","GO:2000177","regulation of neural precursor cell proliferation","10/688","113/20761",0.00434311773732832,0.044725670348988,0.0366526157575599,"Ctsz/Shcbp1/Dll4/Cx3cl1/Adgrg1/Trf/Gnai2/Cip2a/Aspm/Lyn",10
"BP","GO:0071300","cellular response to retinoic acid","6/688","47/20761",0.00437849653172524,0.0449928264294524,0.0368715497408441,"Aqp1/Yes1/Ret/Phc1/Lyn/Tead1",6
"BP","GO:1904666","regulation of ubiquitin protein ligase activity","4/688","21/20761",0.0045635960336007,0.0467940341681895,0.0383476366196396,"Cdc20/Fbxo5/Mad2l1/Plk1",4
"BP","GO:0051781","positive regulation of cell division","8/688","79/20761",0.00460111368135826,0.0470774893405927,0.0385799276828594,"Pdgfb/Thbs4/Racgap1/Cdc25b/Ect2/Tal1/Cit/Kif23",8
"BP","GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","13/688","171/20761",0.00466580226161889,0.0476371417203402,0.0390385619184702,"Ccn2/Spag9/App/Lmnb1/Mapk8ip1/Trf/Mdfic/Lyn/Rell1/Lep/Taok2/Samd5/Hipk2",13
"BP","GO:0019216","regulation of lipid metabolic process","21/688","339/20761",0.00472484608310685,0.048136893427892,0.0394481076484315,"Pdgfb/Pdk1/Esr1/Sod1/C3/Cidea/Cpt1a/Abhd6/Lpgat1/Rorc/Stoml2/Pik3r3/Ppargc1a/Thrsp/Pank2/Acacb/Lyn/Adora1/Prkaa1/Adgrf5/Lep",21
"BP","GO:0045646","regulation of erythrocyte differentiation","6/688","48/20761",0.00486671811360838,0.0489705276868776,0.0401312695985715,"Acvr1b/Hspa9/Tal1/Ets1/Ncapg2/Lyn",6
"BP","GO:0048599","oocyte development","6/688","48/20761",0.00486671811360838,0.0489705276868776,0.0401312695985715,"Dazl/Fbxo5/Cdc25b/Aurka/Tut4/Ccnb1",6
"BP","GO:0050435","amyloid-beta metabolic process","6/688","48/20761",0.00486671811360838,0.0489705276868776,0.0401312695985715,"Psen2/Aph1a/Clu/App/Abca7/Picalm",6
"BP","GO:0051438","regulation of ubiquitin-protein transferase activity","6/688","48/20761",0.00486671811360838,0.0489705276868776,0.0401312695985715,"Cdc20/Psen2/Fbxo5/Smad7/Mad2l1/Plk1",6
"BP","GO:0061299","retina vasculature morphogenesis in camera-type eye","3/688","11/20761",0.00489910690156053,0.0489705276868776,0.0401312695985715,"Nrp1/Col4a1/Clic4",3
"BP","GO:0070601","centromeric sister chromatid cohesion","3/688","11/20761",0.00489910690156053,0.0489705276868776,0.0401312695985715,"Sgo1/Sgo2a/Bub1",3
"BP","GO:0086103","G protein-coupled receptor signaling pathway involved in heart process","3/688","11/20761",0.00489910690156053,0.0489705276868776,0.0401312695985715,"Atp2b4/Pde4b/Gnai2",3
"BP","GO:0097278","complement-dependent cytotoxicity","3/688","11/20761",0.00489910690156053,0.0489705276868776,0.0401312695985715,"Cd5l/Hsp90ab1/C3",3
"BP","GO:1901857","positive regulation of cellular respiration","3/688","11/20761",0.00489910690156053,0.0489705276868776,0.0401312695985715,"Cdk1/Ppargc1a/Ccnb1",3
"BP","GO:0071634","regulation of transforming growth factor beta production","5/688","34/20761",0.00494146354709706,0.0491876788988701,0.0403092246716279,"Laptm4b/Cd200/Hsp90ab1/Cx3cl1/Lrrc32",5
"BP","GO:1990748","cellular detoxification","5/688","34/20761",0.00494146354709706,0.0491876788988701,0.0403092246716279,"Gstm5/Fbln5/Dhfr/Sod1/Prdx1",5
"BP","GO:0006633","fatty acid biosynthetic process","11/688","134/20761",0.00505151739452884,0.0501784061189865,0.0411211240537084,"Fads1/Acaca/Acly/Fads3/Fasn/Lpgat1/Abhd2/Elovl6/Acacb/Prkaa1/Ptges",11
"BP","GO:0051100","negative regulation of binding","13/688","173/20761",0.00514162296565381,0.0506896724188792,0.0415401059737901,"Pdgfb/Psen2/Ctsz/Spag9/Nek2/Ccm2l/E2f1/Aurka/Stmn1/Ctnnbip1/Dysf/Crtac1/Mapk3",13
"BP","GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway","7/688","64/20761",0.00514465326044635,0.0506896724188792,0.0415401059737901,"Aspn/Cidea/Smad7/Fbn1/Skil/Emilin1/Adam17",7
"BP","GO:0070613","regulation of protein processing","7/688","64/20761",0.00514465326044635,0.0506896724188792,0.0415401059737901,"Fmr1/Ctsz/Myh9/Clec3b/Anxa2/Serpine1/Ctla2a",7
"BP","GO:1990138","neuron projection extension","14/688","193/20761",0.00514551204923187,0.0506896724188792,0.0415401059737901,"Rab11a/Ulk2/Sema3g/Hsp90ab1/Nrp1/Nrp2/Raph1/Anapc2/Aurka/Postn/Dclk1/Iqgap1/Picalm/Ntrk3",14
"BP","GO:0061982","meiosis I cell cycle process","10/688","116/20761",0.00522654638011268,0.0512136315419523,0.0419694896422923,"Fbxo5/Top2a/Sgo2a/Cdc25b/Aurka/Ccne2/Plk1/Eme1/Espl1/Cks2",10
"BP","GO:1990266","neutrophil migration","10/688","116/20761",0.00522654638011268,0.0512136315419523,0.0419694896422923,"Ccl8/Lbp/Pecam1/Thbs4/Pde4b/Cx3cl1/Dysf/Ccl7/Ccl2/Itga1",10
"BP","GO:0030593","neutrophil chemotaxis","9/688","98/20761",0.00523092251697374,0.0512136315419523,0.0419694896422923,"Ccl8/Lbp/Thbs4/Pde4b/Cx3cl1/Dysf/Ccl7/Ccl2/Itga1",9
"BP","GO:0030100","regulation of endocytosis","15/688","214/20761",0.00528908791199328,0.0515237622429329,0.0422236412587794,"Fmr1/Atad1/Lbp/Slc2a4/Clu/C3/Cd63/Cdh13/Anxa2/Trf/Abca7/Serpine1/Picalm/Hip1/Ankrd13a",15
"BP","GO:0032271","regulation of protein polymerization","15/688","214/20761",0.00528908791199328,0.0515237622429329,0.0422236412587794,"Sptbn1/Pecam1/Nin/Stmn1/Eln/Fkbp4/Vasp/Cdh5/Plekhg2/Cdk5rap2/Kank3/Cdc42ep1/Fes/Myadm/Psrc1",15
"BP","GO:0006164","purine nucleotide biosynthetic process","12/688","154/20761",0.00529501751238195,0.0515237622429329,0.0422236412587794,"Pdk1/Nme2/Acly/Pdhb/Adcy4/Adcy5/Mpc1/Stoml2/Ppargc1a/Pdha1/Pank2/Acacb",12
"BP","GO:0009259","ribonucleotide metabolic process","20/688","321/20761",0.00539662931157241,0.0524055571437419,0.0429462707783402,"Cbfa2t3/Pdk1/Ddit4/Acaca/Nme2/Acly/Pdhb/Adcy4/Adcy5/App/Mpc1/Fasn/Hdac4/Stoml2/Ppargc1a/Pdha1/Pank2/Acacb/Prkaa1/Suclg2",20
"BP","GO:0003433","chondrocyte development involved in endochondral bone morphogenesis","4/688","22/20761",0.00543354422872807,0.0524436009768734,0.0429774476391191,"Col6a1/Col6a2/Col12a1/Col6a3",4
"BP","GO:0071450","cellular response to oxygen radical","4/688","22/20761",0.00543354422872807,0.0524436009768734,0.0429774476391191,"Fbln5/Dhfr/Sod1/Prdx1",4
"BP","GO:0071451","cellular response to superoxide","4/688","22/20761",0.00543354422872807,0.0524436009768734,0.0429774476391191,"Fbln5/Dhfr/Sod1/Prdx1",4
"BP","GO:0007569","cell aging","12/688","155/20761",0.00557181032938946,0.0536694780818767,0.0439820519780833,"Foxm1/Dnaja3/Fbxo5/Cdk1/Vash1/Plk2/Sod1/Eng/Kras/Serpine1/Prelp/Romo1",12
"BP","GO:0010256","endomembrane system organization","23/688","389/20761",0.0056119617481887,0.0539472451922655,0.0442096816835239,"Aqp1/Rab11a/Anxa6/Reep3/Cdk1/Sptbn1/Clu/Laptm4b/Myh9/Sod1/Col5a1/Cit/Plk1/Arhgef7/Reep4/Mtss2/Dysf/Abca7/Cavin2/Fat4/Mapk3/Ehd2/Ccdc47",23
"BP","GO:0031333","negative regulation of protein-containing complex assembly","11/688","136/20761",0.00564135719035837,0.0541207064056916,0.0443518328722022,"Psen2/Sptbn1/Pecam1/Clu/Lmo4/Stmn1/Ctnnbip1/Fkbp4/Cdh5/Kank3/Myadm",11
"BP","GO:0002573","myeloid leukocyte differentiation","15/688","216/20761",0.00575387213530858,0.0550892818095408,0.0451455788760631,"Cbfa2t3/Psen2/Nme2/App/Fasn/Fam20c/Casp8/Fbn1/Tspan2/Tal1/Ctnnbip1/Anxa2/Trf/Lyn/Fes",15
"BP","GO:0042063","gliogenesis","20/688","323/20761",0.00577132921573323,0.0551456867747816,0.0451918026554198,"Pdgfb/Vcan/Clu/App/Sod1/E2f1/Tspan2/Tal1/Wasf3/Kras/Arhgef7/Cx3cl1/Adgrg1/Trf/Gpc1/Ccl2/Lyn/Reln/Ntrk3/Mapk3",20
"BP","GO:0009411","response to UV","11/688","137/20761",0.00595594337502917,0.0566756059801172,0.0464455690123179,"Fmr1/Aqp1/Rpain/Pbk/Polh/Sdf4/Uaca/Pclaf/Hmgn1/Cirbp/Prkaa1",11
"BP","GO:0071622","regulation of granulocyte chemotaxis","6/688","50/20761",0.00596137732412673,0.0566756059801172,0.0464455690123179,"Lbp/Thbs4/Cx3cl1/Dysf/Ccl2/Mapk3",6
"BP","GO:0110020","regulation of actomyosin structure organization","9/688","100/20761",0.00596710448867845,0.0566756059801172,0.0464455690123179,"Fhod1/Ccn2/Nrp1/Ect2/Stmn1/Asap3/Kank3/Synpo/S1pr1",9
"BP","GO:0006801","superoxide metabolic process","7/688","66/20761",0.00609499618827978,0.0574326913551739,0.0470659992737561,"Acp5/Fbln5/Dhfr/Sod1/Prdx1/Gnai2/Gstp1",7
"BP","GO:1903317","regulation of protein maturation","7/688","66/20761",0.00609499618827978,0.0574326913551739,0.0470659992737561,"Fmr1/Ctsz/Myh9/Clec3b/Anxa2/Serpine1/Ctla2a",7
"BP","GO:1903845","negative regulation of cellular response to transforming growth factor beta stimulus","7/688","66/20761",0.00609499618827978,0.0574326913551739,0.0470659992737561,"Aspn/Cidea/Smad7/Fbn1/Skil/Emilin1/Adam17",7
"BP","GO:1990542","mitochondrial transmembrane transport","7/688","66/20761",0.00609499618827978,0.0574326913551739,0.0470659992737561,"Timm50/Psen2/Mpc1/Hspd1/Stoml2/Tomm7/Romo1",7
"BP","GO:1901988","negative regulation of cell cycle phase transition","12/688","157/20761",0.00615982504673073,0.0579290844631403,0.0474727926366957,"Birc5/Fbxo5/Cdk1/Ndc80/Bub1/Mad2l1/Plk1/Cdk5rap2/Ccnb1/Clspn/Cenpe/Taok2",12
"BP","GO:0007219","Notch signaling pathway","13/688","177/20761",0.00620978017541503,0.0579588191693817,0.0474971601811959,"Psen2/Aph1a/App/Egfl7/Dll4/Postn/Timp4/Neurl1b/Zfp423/Fat4/Prag1/Robo2/Adam17",13
"BP","GO:0043524","negative regulation of neuron apoptotic process","13/688","177/20761",0.00620978017541503,0.0579588191693817,0.0474971601811959,"Fmr1/Nes/Birc5/Sod1/Hsp90ab1/Nrp1/Hspd1/Ppargc1a/Kras/Cx3cl1/F2r/Hipk2/Prkcg",13
"BP","GO:0034205","amyloid-beta formation","5/688","36/20761",0.00634153895783943,0.0579588191693817,0.0474971601811959,"Aph1a/Clu/App/Abca7/Picalm",5
"BP","GO:0048169","regulation of long-term neuronal synaptic plasticity","5/688","36/20761",0.00634153895783943,0.0579588191693817,0.0474971601811959,"Rab11a/App/Kras/S100b/Synpo",5
"BP","GO:0071604","transforming growth factor beta production","5/688","36/20761",0.00634153895783943,0.0579588191693817,0.0474971601811959,"Laptm4b/Cd200/Hsp90ab1/Cx3cl1/Lrrc32",5
"BP","GO:0085029","extracellular matrix assembly","5/688","36/20761",0.00634153895783943,0.0579588191693817,0.0474971601811959,"Ramp2/Myh11/Fbln5/Lox/Emilin1",5
"BP","GO:0098751","bone cell development","5/688","36/20761",0.00634153895783943,0.0579588191693817,0.0474971601811959,"Fam20c/Fbn1/Tal1/Anxa2/Sh2b3",5
"BP","GO:1902991","regulation of amyloid precursor protein catabolic process","5/688","36/20761",0.00634153895783943,0.0579588191693817,0.0474971601811959,"Clu/App/Abca7/Picalm/Lyn",5
"BP","GO:0050764","regulation of phagocytosis","9/688","101/20761",0.00636388990832335,0.0579588191693817,0.0474971601811959,"Bcr/Lbp/Sod1/C3/Il2rg/Dysf/Ccl2/Abca7/Prkcg",9
"BP","GO:0001778","plasma membrane repair","3/688","12/20761",0.00637265805574773,0.0579588191693817,0.0474971601811959,"Anxa6/Myh9/Dysf",3
"BP","GO:0001973","G protein-coupled adenosine receptor signaling pathway","3/688","12/20761",0.00637265805574773,0.0579588191693817,0.0474971601811959,"Adcy5/Gnai2/Adora1",3
"BP","GO:0007100","mitotic centrosome separation","3/688","12/20761",0.00637265805574773,0.0579588191693817,0.0474971601811959,"Kif11/Nek2/Aurka",3
"BP","GO:0007135","meiosis II","3/688","12/20761",0.00637265805574773,0.0579588191693817,0.0474971601811959,"Dazl/Sgo2a/Bub1",3
"BP","GO:0035588","G protein-coupled purinergic receptor signaling pathway","3/688","12/20761",0.00637265805574773,0.0579588191693817,0.0474971601811959,"Adcy5/Gnai2/Adora1",3
"BP","GO:0061983","meiosis II cell cycle process","3/688","12/20761",0.00637265805574773,0.0579588191693817,0.0474971601811959,"Dazl/Sgo2a/Bub1",3
"BP","GO:0046677","response to antibiotic","19/688","304/20761",0.00637495531006951,0.0579588191693817,0.0474971601811959,"Pdgfb/Stat6/Aqp1/Kdm6b/Cdk1/Clu/Adcy5/Sod1/Casp8/Ect2/Alad/Sdf4/Aacs/Itpr2/Ets1/Cdo1/Ccl7/Plekha1/Prkaa1",19
"BP","GO:0034311","diol metabolic process","4/688","23/20761",0.0064076302836618,0.0579588191693817,0.0474971601811959,"Qdpr/Pcbd1/Sptlc1/Dhfr",4
"BP","GO:0045056","transcytosis","4/688","23/20761",0.0064076302836618,0.0579588191693817,0.0474971601811959,"Rab11a/Cd300lg/Gpihbp1/Picalm",4
"BP","GO:0046688","response to copper ion","4/688","23/20761",0.0064076302836618,0.0579588191693817,0.0474971601811959,"Cp/Aqp1/Sod1/Loxl2",4
"BP","GO:0098869","cellular oxidant detoxification","4/688","23/20761",0.0064076302836618,0.0579588191693817,0.0474971601811959,"Fbln5/Dhfr/Sod1/Prdx1",4
"BP","GO:0050679","positive regulation of epithelial cell proliferation","14/688","198/20761",0.00641825849862281,0.0579588191693817,0.0474971601811959,"Pdgfb/Plcg1/Esr1/Nme2/Thbs4/Egfl7/Iqgap3/Ecm1/Cdh13/Dysf/Jcad/Ccl2/Aplnr/Adam17",14
"BP","GO:0001763","morphogenesis of a branching structure","16/688","240/20761",0.00651542375202314,0.0587250292053806,0.0481250680877721,"Pdgfb/Cd44/Ctsz/Wt1/Esr1/Nrp1/Eng/Dll4/Tnc/Ctnnbip1/Kras/Col4a1/Dchs1/Clic4/Rasip1/Fat4",16
"BP","GO:0051353","positive regulation of oxidoreductase activity","6/688","51/20761",0.00657128961454102,0.0590054781207751,0.048354895528152,"Esr1/Dhfr/Npr3/Kras/Gnai2/Chchd10",6
"BP","GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","6/688","51/20761",0.00657128961454102,0.0590054781207751,0.048354895528152,"Psen2/Pbk/Hsp90ab1/Hipk2/Clec16a/Ubxn1",6
"BP","GO:0034101","erythrocyte homeostasis","11/688","139/20761",0.00662640321726097,0.0593885160524441,0.048668794504299,"Acvr1b/Sfxn1/Hspa9/Prdx1/Tal1/Jak3/Ets1/Ncapg2/Lyn/Sh2b3/Adgrf5",11
"BP","GO:0008015","blood circulation","27/688","487/20761",0.00665717418490901,0.0595523574364844,0.0488030622580868,"Pdgfb/Ramp2/Bcr/Psen2/Stc1/Map2k3/Ccn2/Smtn/Npr3/Sod1/Gaa/Smad7/Hdac4/Atp2b4/Eng/Postn/Enpep/Pde4b/Slc2a5/Ctnnbip1/Cx3cl1/Cdh5/Atp1a3/Itga1/Adora1/F2r/Lep",27
"BP","GO:0009165","nucleotide biosynthetic process","14/688","199/20761",0.00670068960401962,0.0598293783370141,0.049030080445734,"Pdk1/Rrm2/Nme2/Acly/Pdhb/Adcy4/Adcy5/Mpc1/Tyms/Stoml2/Ppargc1a/Pdha1/Pank2/Acacb",14
"BP","GO:0050772","positive regulation of axonogenesis","9/688","102/20761",0.006780645113677,0.0604301231813307,0.0495223898907408,"Rab11a/Nin/Nrp1/Anapc2/Skil/Plxnb2/Picalm/Robo2/Ntrk3",9
"BP","GO:0072522","purine-containing compound biosynthetic process","12/688","159/20761",0.00679589284038276,0.0604530169084795,0.0495411512637487,"Pdk1/Nme2/Acly/Pdhb/Adcy4/Adcy5/Mpc1/Stoml2/Ppargc1a/Pdha1/Pank2/Acacb",12
"CC","GO:0062023","collagen-containing extracellular matrix","48/693","358/21003",1.26493763625814e-16,6.50177945036682e-14,4.78013275175443e-14,"Serpinf1/Col6a1/Timp1/Col18a1/Nid1/Adamts4/Ctsz/Anxa6/Sparc/Dcn/Col6a2/Fbln5/Aspn/Vcan/Thbs4/Adamts10/Lox/Dpt/Col5a1/Egfl7/Fbn1/Postn/S100a11/Ecm1/Tnc/Hspg2/Tinagl1/Emilin1/Sparcl1/Eln/Bgn/Col4a1/Col4a2/Anxa2/Col12a1/Loxl1/Trf/Loxl2/Gpc1/Plxnb2/Serpine1/Mmrn2/Prelp/Reln/Clec14a/Col6a3/Fbln2/Col8a1",48
"CC","GO:0005819","spindle","41/693","275/21003",5.37635923290336e-16,1.38172432285616e-13,1.01584892874332e-13,"Kif20a/Rab11a/Kif11/Birc5/Fbxo5/Cdk1/Nin/Nedd9/Plk2/Lats2/Myh9/App/Racgap1/Sgo1/Cenpf/Nek2/Tubgcp4/Nusap1/Cdc25b/Knstrn/Tpx2/Aurka/Fam83d/Ect2/Cdca8/Mad2l1/Kif22/Plk1/Kif23/Aspm/Tacc3/Prc1/Cdk5rap2/Ccnb1/Cenpe/Ckap2l/Bmyc/Kif18b/Espl1/Psrc1/Kifc1",41
"CC","GO:0031012","extracellular matrix","53/693","473/21003",7.05923510102405e-15,1.20948228064212e-12,8.89215930269346e-13,"Serpinf1/Col6a1/Timp1/Col18a1/Nid1/Adamts4/Ctsz/Anxa6/Sparc/Dcn/Ccn2/Col6a2/Fbln5/Aspn/Vcan/Thbs4/Adamts10/Lox/Clec3b/Dpt/Col5a1/Egfl7/Fbn1/Postn/S100a11/Ecm1/Tnc/Hspg2/Tinagl1/Emilin1/Sparcl1/Eln/Timp4/Bgn/Col4a1/Col4a2/Anxa2/Col12a1/Loxl1/Trf/Loxl2/Gpc1/Plxnb2/Serpine1/Mmrn2/Prelp/Reln/Clec14a/Olfml2a/Col6a3/Fbln2/Col8a1/Lrrc32",53
"CC","GO:0072686","mitotic spindle","21/693","107/21003",3.94956957245944e-11,5.07519690061038e-09,3.73130388556036e-09,"Kif11/Cdk1/Nin/Racgap1/Nusap1/Knstrn/Tpx2/Aurka/Fam83d/Ect2/Mad2l1/Kif22/Kif23/Aspm/Tacc3/Cdk5rap2/Cenpe/Ckap2l/Kif18b/Espl1/Kifc1",21
"CC","GO:0000779","condensed chromosome, centromeric region","15/693","51/21003",5.4473667425905e-11,5.59989301138303e-09,4.11706244334734e-09,"Ncapg/Birc5/Sgo1/Ndc80/Sgo2a/Cenpf/Nuf2/Knl1/Bub1/Aurka/Cenpa/Plk1/Ccnb1/A730008H23Rik/Cenpe",15
"CC","GO:0005874","microtubule","41/693","421/21003",6.81227694911689e-10,5.83585058641014e-08,4.29053934163678e-08,"Fmr1/Kif20a/Rab11a/Kif11/Birc5/Reep3/Cdk1/Nin/Kif26a/Dst/Tuba4a/Nek2/Tubgcp4/Nusap1/Knstrn/Tpx2/Aurka/Dclk2/Macf1/Kif2c/Stmn1/Fkbp4/Iqgap1/Kif22/Plk1/Kif23/Reep4/Dysf/Aspm/Kif4/Ckap2/Prc1/Cdk5rap2/Tuba1c/Cenpe/Kif18b/Kif1b/Tuba3a/Ninl/Psrc1/Kifc1",41
"CC","GO:0030496","midbody","22/693","140/21003",1.20760582807727e-09,8.24310589292034e-08,6.06036251394307e-08,"Kif20a/Birc5/Cdk1/Racgap1/Cep55/Cenpf/Nek2/Ect2/Cdca8/Cit/Iqgap1/Plk1/Anxa2/Kif23/Gnai2/Aspm/Kif4/Klhl13/Clic4/Prc1/Cenpe/Psrc1",22
"CC","GO:0031252","cell leading edge","38/693","379/21003",1.28297367983196e-09,8.24310589292034e-08,6.06036251394307e-08,"Itga5/Cd44/Actn1/Plcg1/Sptbn1/Pecam1/Nme2/Spata13/Myo10/Myh9/Arhgap31/App/Arap3/Ablim1/Raph1/Lmo4/Cit/Fscn1/Wasf3/Vasp/Iqgap1/Arhgef6/Arhgef7/Anxa2/Ablim3/S100b/Mtss2/Dysf/Jcad/Myo1d/Abca7/Asap3/Plekha1/Adora1/Robo2/Adam17/Palld/Myadm",38
"CC","GO:0000922","spindle pole","21/693","130/21003",1.71436632010311e-09,9.79093653925556e-08,7.19833343762594e-08,"Rab11a/Kif11/Nin/Nedd9/Plk2/Lats2/Sgo1/Cenpf/Nek2/Tubgcp4/Cdc25b/Tpx2/Aurka/Fam83d/Mad2l1/Plk1/Aspm/Cdk5rap2/Ccnb1/Psrc1/Kifc1",21
"CC","GO:0001726","ruffle","22/693","144/21003",2.0866466069519e-09,1.07253635597328e-07,7.8853277041656e-08,"Itga5/Actn1/Plcg1/Pecam1/Nme2/Spata13/Myo10/Myh9/Arap3/Cit/Fscn1/Iqgap1/Anxa2/S100b/Mtss2/Jcad/Abca7/Asap3/Plekha1/Adam17/Palld/Myadm",22
"CC","GO:0030055","cell-substrate junction","23/693","163/21003",4.38566234583045e-09,1.94191796129035e-07,1.42770540262797e-07,"Itga5/Actn1/Anxa6/Myh9/Plec/Flnb/Itga7/Nrp1/Dst/Vasp/Iqgap1/Arhgef7/Asap3/Lasp1/Pgm5/Itga1/Prag1/Synpo2/Adam17/Fes/Arhgap24/Mapk3/Peak1",23
"CC","GO:0000775","chromosome, centromeric region","25/693","191/21003",4.55746661861237e-09,1.94191796129035e-07,1.42770540262797e-07,"Fmr1/Psen2/Ncapg/Birc5/Mtbp/Sgo1/Ndc80/Sgo2a/Cenpf/Nek2/Nuf2/Knl1/Knstrn/Bub1/Aurka/Kif2c/Cdca8/Cenpa/Mad2l1/Plk1/Mki67/Ccnb1/A730008H23Rik/Cenpe/Cenpm",25
"CC","GO:0015629","actin cytoskeleton","43/693","486/21003",4.91146566085109e-09,1.94191796129035e-07,1.42770540262797e-07,"Dnaja3/Yes1/Actn1/Pls3/Myo1b/Myh11/Sptbn1/Smtn/Acaca/Dapk1/Myo10/Myh9/Ablim1/Flnb/Pstpip2/Pgm2/Dst/Hdac4/Csrp1/Stoml2/Macf1/Cit/Fscn1/Iqgap1/Tpm4/Anxa2/Ablim3/Mtss2/Myo1d/Lasp1/Hip1/Pgm5/Synpo/Cavin2/Synpo2/Adam17/Cnn3/Palld/Taok2/Shroom4/Myadm/Peak1/Ulbp1",43
"CC","GO:0005925","focal adhesion","22/693","152/21003",5.8762471281777e-09,2.15742215991667e-07,1.58614490151563e-07,"Itga5/Actn1/Anxa6/Myh9/Plec/Flnb/Nrp1/Dst/Vasp/Iqgap1/Arhgef7/Asap3/Lasp1/Pgm5/Itga1/Prag1/Synpo2/Adam17/Fes/Arhgap24/Mapk3/Peak1",22
"CC","GO:0000777","condensed chromosome kinetochore","11/693","35/21003",9.44849072829426e-09,3.2376828228955e-07,2.38035661154922e-07,"Birc5/Ndc80/Cenpf/Nuf2/Knl1/Bub1/Cenpa/Plk1/Ccnb1/A730008H23Rik/Cenpe",11
"CC","GO:0005604","basement membrane","18/693","107/21003",1.28758254805538e-08,4.1363589356279e-07,3.04106667599922e-07,"Serpinf1/Timp1/Col18a1/Nid1/Sparc/Thbs4/Col5a1/Fbn1/Tnc/Hspg2/Col4a1/Col4a2/Anxa2/Loxl1/Trf/Loxl2/Mmrn2/Col8a1",18
"CC","GO:0000776","kinetochore","20/693","133/21003",1.48264956260131e-08,4.48283455986514e-07,3.29579686051932e-07,"Psen2/Birc5/Mtbp/Sgo1/Ndc80/Sgo2a/Cenpf/Nek2/Nuf2/Knl1/Knstrn/Bub1/Kif2c/Cenpa/Mad2l1/Plk1/Ccnb1/A730008H23Rik/Cenpe/Cenpm",20
"CC","GO:0000780","condensed nuclear chromosome, centromeric region","10/693","29/21003",1.62761662571709e-08,4.64774969788104e-07,3.41704309141776e-07,"Sgo1/Ndc80/Sgo2a/Nuf2/Bub1/Aurka/Cenpa/Plk1/Ccnb1/Cenpe",10
"CC","GO:0000793","condensed chromosome","23/693","188/21003",6.74808835611949e-08,1.82553548160285e-06,1.34214056501213e-06,"Ncapg/Birc5/Top2a/Sgo1/Ndc80/Sgo2a/Cenpf/Nek2/Nuf2/Knl1/Bub1/Aurka/Smc2/Rcc1/Cenpa/Plk1/Mki67/Ncaph/Ccnb1/Ncapg2/A730008H23Rik/Cenpe/Rrs1",23
"CC","GO:0032432","actin filament bundle","16/693","95/21003",8.11130353258869e-08,2.08460500787529e-06,1.53260945694702e-06,"Actn1/Pls3/Myh11/Myh9/Ablim1/Flnb/Dst/Fscn1/Tpm4/Anxa2/Ablim3/Pgm5/Synpo/Synpo2/Palld/Shroom4",16
"CC","GO:0042641","actomyosin","16/693","97/21003",1.0963552931197e-07,2.68346009839775e-06,1.97288997609009e-06,"Actn1/Myh11/Myh9/Ablim1/Flnb/Dst/Hdac4/Fscn1/Tpm4/Anxa2/Ablim3/Pgm5/Synpo/Synpo2/Palld/Shroom4",16
"CC","GO:0001725","stress fiber","15/693","86/21003",1.27503892180399e-07,2.84943480785762e-06,2.09491520790679e-06,"Actn1/Myh11/Myh9/Ablim1/Flnb/Dst/Fscn1/Tpm4/Anxa2/Ablim3/Pgm5/Synpo/Synpo2/Palld/Shroom4",15
"CC","GO:0097517","contractile actin filament bundle","15/693","86/21003",1.27503892180399e-07,2.84943480785762e-06,2.09491520790679e-06,"Actn1/Myh11/Myh9/Ablim1/Flnb/Dst/Fscn1/Tpm4/Anxa2/Ablim3/Pgm5/Synpo/Synpo2/Palld/Shroom4",15
"CC","GO:0098857","membrane microdomain","33/693","366/21003",1.98670608199e-07,4.25486219226192e-06,3.12819071681759e-06,"Stat6/Prkar2b/Cavin1/Aqp1/Slc2a4/Pecam1/Adcy5/App/Slc5a7/Hspd1/Casp8/Mall/Stoml2/Ret/Kras/Iqgap1/Cdh13/Ppp2r1b/Anxa2/Gnai2/Dysf/Gpc1/Myo1d/Lyn/Itga1/Tuba1c/Cavin2/F2r/Adam17/Mapk3/Eno1/Myadm/Ehd2",33
