"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:2001233","regulation of apoptotic signaling pathway","19/507","415/20761",0.00688075369930825,0.060642487731967,0.0457462465649494,"Zfp385a/Bid/Cav1/Slc9a3r1/Hif1a/Clu/Gsk3b/Sod1/Nrp1/Itga6/Mapk8ip1/Sfrp2/Lmna/Ret/Serpine1/Sgms1/Chchd10/Gas1/Gpx1",19
"BP","GO:0001938","positive regulation of endothelial cell proliferation","7/507","91/20761",0.0068968003824533,0.060642487731967,0.0457462465649494,"Cav2/Prkd1/Cav1/Nras/Cdh13/Ccl2/Bmpr2",7
"BP","GO:0032652","regulation of interleukin-1 production","7/507","91/20761",0.0068968003824533,0.060642487731967,0.0457462465649494,"Acp5/App/Anxa1/Gas6/Malt1/Gstp1/Mndal",7
"BP","GO:0030307","positive regulation of cell growth","11/507","189/20761",0.0069172788185264,0.0607082233152251,0.0457958348373354,"Pafah1b1/Sema4d/Gsk3b/Nedd4l/Nrp1/Myo5b/Sfrp2/Mtpn/Picalm/Ntrk3/Bmpr2",11
"BP","GO:0090287","regulation of cellular response to growth factor stimulus","14/507","271/20761",0.00706529227985434,0.0618908999148966,0.0466879983576432,"Cav2/Folr1/Cav1/Hif1a/Fgf9/Cxcl13/Cidea/Cd63/Sfrp2/Gpc1/Adamtsl2/Gpc3/Hipk2/Bmpr2",14
"BP","GO:0050773","regulation of dendrite development","11/507","190/20761",0.00718625951452467,0.0628326698002166,0.0473984315702731,"Fmr1/Pafah1b1/Sema4d/Gsk3b/Nedd4l/Vldlr/Ube3a/Myo5b/Mark1/Caprin1/Cux1",11
"BP","GO:0001913","T cell mediated cytotoxicity","6/507","70/20761",0.00722123317167758,0.0628739998271953,0.0474296092754665,"Tap2/Cd1d1/H2-K1/H2-T23/H2-Q10/H2-D1",6
"BP","GO:0061045","negative regulation of wound healing","6/507","70/20761",0.00722123317167758,0.0628739998271953,0.0474296092754665,"Cdkn1a/Wfdc1/Anxa2/Serpine1/Sh2b3/Muc16",6
"BP","GO:0071375","cellular response to peptide hormone stimulus","13/507","244/20761",0.00723389655080182,0.0628739998271953,0.0474296092754665,"Cav2/Stat6/Cav1/Zfp36l1/Gsk3b/Adipoq/Sorbs1/Eprs/Prkcz/Syap1/Trarg1/Plcb1/Lep",13
"BP","GO:0051701","interaction with host","8/507","115/20761",0.0072611123394035,0.0628739998271953,0.0474296092754665,"Cav2/Mid2/Ulk2/Fbln1/Cav1/Rad50/Gas6/Lgals1",8
"BP","GO:1902414","protein localization to cell junction","8/507","115/20761",0.0072611123394035,0.0628739998271953,0.0474296092754665,"Lsr/Gsk3b/Snap23/Prkcz/Nrxn2/Dlg2/Mpp7/Rap1a",8
"BP","GO:0010828","positive regulation of glucose transmembrane transport","5/507","50/20761",0.00730717070647202,0.0628739998271953,0.0474296092754665,"Adipoq/C3/Sorbs1/Gpc3/Rap1a",5
"BP","GO:0042491","inner ear auditory receptor cell differentiation","5/507","50/20761",0.00730717070647202,0.0628739998271953,0.0474296092754665,"Slc9a3r1/Pafah1b1/Slc4a7/Sod1/Cux1",5
"BP","GO:0006906","vesicle fusion","7/507","92/20761",0.00731218288844871,0.0628739998271953,0.0474296092754665,"Cav2/Anxa1/Snap23/Stx12/Stx2/Anxa2/Trarg1",7
"BP","GO:0007215","glutamate receptor signaling pathway","7/507","92/20761",0.00731218288844871,0.0628739998271953,0.0474296092754665,"Fmr1/App/Ephb2/Ppargc1a/Ccl2/Atp1a3/Plcb1",7
"BP","GO:0032388","positive regulation of intracellular transport","11/507","191/20761",0.00746333771515001,0.0640557422647709,0.0483210681015711,"Prkd1/Cacnb3/Snx4/Gsk3b/Edem1/Gas6/Anxa2/Ccl2/Tcaf1/Lep/Ehd2",11
"BP","GO:0010256","endomembrane system organization","18/507","389/20761",0.00756307737042513,0.0647175923048204,0.0488203410742589,"Cav2/Zfp385a/Prkd1/Tmed4/Cav1/Rnf112/Anxa6/Pafah1b1/Clu/Sod1/Blzf1/Optn/Lmna/Stx2/Atp2a2/Mtss2/Cavin2/Ehd2",18
"BP","GO:0030033","microvillus assembly","3/507","17/20761",0.00762837145351419,0.0647175923048204,0.0488203410742589,"Slc9a3r1/Stx2/Stk26",3
"BP","GO:0090185","negative regulation of kidney development","3/507","17/20761",0.00762837145351419,0.0647175923048204,0.0488203410742589,"Wt1/Adipoq/Osr1",3
"BP","GO:0090192","regulation of glomerulus development","3/507","17/20761",0.00762837145351419,0.0647175923048204,0.0488203410742589,"Wt1/Adipoq/Ret",3
"BP","GO:1905244","regulation of modification of synaptic structure","3/507","17/20761",0.00762837145351419,0.0647175923048204,0.0488203410742589,"Fmr1/Gsk3b/Myo5b",3
"BP","GO:0002040","sprouting angiogenesis","8/507","116/20761",0.00763747983721483,0.0647175923048204,0.0488203410742589,"Itga5/Ramp2/Anxa1/Nrp1/Cdh13/Esm1/S100a1/Rnf213",8
"BP","GO:0046545","development of primary female sexual characteristics","8/507","116/20761",0.00763747983721483,0.0647175923048204,0.0488203410742589,"Kit/Wt1/Sod1/Ube3a/Serpine1/Lhfpl2/Cebpb/Lep",8
"BP","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","17/507","360/20761",0.00766988228715611,0.0648744210121955,0.0489386463249892,"Cav2/Folr1/Cav1/Fgf9/Amhr2/Cidea/Vim/Wwtr1/Sfrp2/Bmp3/Trf/Ccl2/Adamtsl2/Pakap/Gpc3/Hipk2/Bmpr2",17
"BP","GO:0007632","visual behavior","6/507","71/20761",0.00772941061670232,0.0651623817377191,0.0491558722806435,"Kit/Hif1a/App/Tanc1/Atp1a3/Lrrn4",6
"BP","GO:0070555","response to interleukin-1","7/507","93/20761",0.00774579607291371,0.0651623817377191,0.0491558722806435,"App/Anxa1/Ccl2/Serpine1/Plcb1/Cebpb/Irak2",7
"BP","GO:0140029","exocytic process","7/507","93/20761",0.00774579607291371,0.0651623817377191,0.0491558722806435,"Cadps2/Snx4/Snap23/Stx2/Erc1/Sv2a/Trarg1",7
"CC","GO:0062023","collagen-containing extracellular matrix","31/514","358/21003",1.31076417301188e-09,6.56692850678953e-07,4.84292868133864e-07,"Col6a1/Col18a1/Nid1/Fbln1/Ctsz/Anxa6/Col6a2/Fgf9/Igfbp6/Anxa1/Dpt/Itga6/Cst3/S100a11/Tinagl1/Sparcl1/Col4a6/Col4a2/Anxa2/Trf/Gpc1/Adamts2/Plxnb2/Serpine1/Fmod/Prelp/Vwa1/Col6a3/Gpc3/Megf6/Lgals1",31
"CC","GO:0042383","sarcolemma","20/514","162/21003",3.09567143389919e-09,7.75465694191748e-07,5.71884564894009e-07,"Cav2/Col6a1/Cacnb3/Cav1/Anxa6/Utrn/Col6a2/Sgcd/Krt19/Vcl/Adcy5/Anxa1/Itga7/Dst/Atp2b4/Slc2a5/Anxa2/Atp1a3/Col6a3/Krt8",20
"CC","GO:0031012","extracellular matrix","35/514","473/21003",7.10715805440788e-09,1.18689539508612e-06,8.75302623542866e-07,"Col6a1/Col18a1/Nid1/Fbln1/Ctsz/Anxa6/Col6a2/Fgf9/Igfbp6/Anxa1/Dpt/Itga6/Cst3/S100a11/Tinagl1/Sparcl1/Col4a6/Col4a2/Anxa2/Trf/Gpc1/Adamtsl2/Adamts2/Cpz/Plxnb2/Serpine1/Fmod/Prelp/Vwa1/Olfml2a/Col6a3/Ndnf/Gpc3/Megf6/Lgals1",35
"CC","GO:0045121","membrane raft","29/514","365/21003",3.06831268486089e-08,3.26407073240086e-06,2.40716215374032e-06,"Cav2/Stat6/Prkar2b/Cavin1/Cav1/Slc9a3r1/Vcl/Gsk3b/Adcy5/Cxadr/App/Slc5a7/Sorbs1/Capn2/Stx12/Prkcz/Add1/Stx2/Ret/Cdh13/Anxa2/Gpc1/Cavin2/Flot2/Bmpr2/Myadm/Tuba1a/H2-D1/Ehd2",29
"CC","GO:0098857","membrane microdomain","29/514","366/21003",3.25755562115855e-08,3.26407073240086e-06,2.40716215374032e-06,"Cav2/Stat6/Prkar2b/Cavin1/Cav1/Slc9a3r1/Vcl/Gsk3b/Adcy5/Cxadr/App/Slc5a7/Sorbs1/Capn2/Stx12/Prkcz/Add1/Stx2/Ret/Cdh13/Anxa2/Gpc1/Cavin2/Flot2/Bmpr2/Myadm/Tuba1a/H2-D1/Ehd2",29
"CC","GO:0098589","membrane region","29/514","378/21003",6.56171608689894e-08,5.47903293256062e-06,4.04063569561672e-06,"Cav2/Stat6/Prkar2b/Cavin1/Cav1/Slc9a3r1/Vcl/Gsk3b/Adcy5/Cxadr/App/Slc5a7/Sorbs1/Capn2/Stx12/Prkcz/Add1/Stx2/Ret/Cdh13/Anxa2/Gpc1/Cavin2/Flot2/Bmpr2/Myadm/Tuba1a/H2-D1/Ehd2",29
"CC","GO:0015629","actin cytoskeleton","33/514","486/21003",1.4721108841739e-07,1.05361078995875e-05,7.77008902774497e-06,"Hspb7/Capza2/Pls3/Gabarap/Utrn/Acaca/Krt19/Vcl/Myo10/Anxa1/Sorbs1/Myo5b/Dst/Cap1/Prkcz/Add1/Arpc1a/Mtpn/Zfp185/Tpm4/Acta1/Anxa2/Mtss2/Hip1/Ddx58/Cavin2/Synpo2/Palld/Sept9/Flot2/Gmfb/Shroom4/Myadm",33
"CC","GO:0030055","cell-substrate junction","17/514","163/21003",5.55219033795259e-07,3.47705919914281e-05,2.56423527450179e-05,"Cav2/Itga5/Cav1/Anxa6/Tns3/Vcl/Mapre2/Sorbs1/Itga7/Nrp1/Dst/Capn2/Itga6/Mapre1/Asap3/Synpo2/Tln2",17
"CC","GO:0005764","lysosome","29/514","427/21003",8.41965309657695e-07,4.42328353437192e-05,3.26204962824781e-05,"Acp5/Neu1/Ctsz/Anxa6/Gabarap/Slc36a1/Sod1/Anxa1/Cd63/Gaa/Mfsd8/Capn2/Prdx6/Dpp7/Snap23/Cst3/Cd1d1/Rragc/Arl8b/Anxa2/Atp13a2/Hgsnat/H2-Ob/4930486L24Rik/Ftl1/Gpc3/Slc48a1/Ctsf/Rnaset2a",29
"CC","GO:0000323","lytic vacuole","29/514","428/21003",8.82890925024335e-07,4.42328353437192e-05,3.26204962824781e-05,"Acp5/Neu1/Ctsz/Anxa6/Gabarap/Slc36a1/Sod1/Anxa1/Cd63/Gaa/Mfsd8/Capn2/Prdx6/Dpp7/Snap23/Cst3/Cd1d1/Rragc/Arl8b/Anxa2/Atp13a2/Hgsnat/H2-Ob/4930486L24Rik/Ftl1/Gpc3/Slc48a1/Ctsf/Rnaset2a",29
"CC","GO:0005938","cell cortex","23/514","313/21003",3.1443688740211e-06,0.000135698742797143,0.000100074080726541,"Prkd1/Crip2/Cav1/Capza2/Ctsz/Utrn/Pafah1b1/Krt19/Myo5b/Mapre1/Cap1/Prkcz/Erc1/Tpm4/Anxa2/Mtss2/Hip1/Rhob/Sept9/Flot2/Gmfb/Shroom4/Myadm",23
"CC","GO:0032432","actin filament bundle","12/514","95/21003",3.51367437630788e-06,0.000135698742797143,0.000100074080726541,"Pls3/Vcl/Sorbs1/Dst/Prkcz/Tpm4/Acta1/Anxa2/Synpo2/Palld/Sept9/Shroom4",12
"CC","GO:0042612","MHC class I protein complex","5/514","11/21003",3.52112506260051e-06,0.000135698742797143,0.000100074080726541,"Mr1/H2-K1/H2-T23/H2-Q10/H2-D1",5
"CC","GO:0005925","focal adhesion","15/514","152/21003",5.10451511817725e-06,0.0001826687195862,0.000134713143344377,"Cav2/Itga5/Cav1/Anxa6/Tns3/Vcl/Mapre2/Sorbs1/Nrp1/Dst/Capn2/Mapre1/Asap3/Synpo2/Tln2",15
"CC","GO:0001725","stress fiber","11/514","86/21003",7.91369322601457e-06,0.000244040300357508,0.000179972991754355,"Vcl/Sorbs1/Dst/Prkcz/Tpm4/Acta1/Anxa2/Synpo2/Palld/Sept9/Shroom4",11
"CC","GO:0097517","contractile actin filament bundle","11/514","86/21003",7.91369322601457e-06,0.000244040300357508,0.000179972991754355,"Vcl/Sorbs1/Dst/Prkcz/Tpm4/Acta1/Anxa2/Synpo2/Palld/Sept9/Shroom4",11
"CC","GO:0042611","MHC protein complex","6/514","21/21003",8.28080859496536e-06,0.000244040300357508,0.000179972991754355,"Mr1/H2-Ob/H2-K1/H2-T23/H2-Q10/H2-D1",6
"CC","GO:0016324","apical plasma membrane","22/514","316/21003",1.20797157879632e-05,0.000336218756098309,0.000247952060910824,"Folr1/Cacnb3/Cav1/Anxa6/Slc9a3r1/Slc4a7/Slc5a7/Anxa1/Slco3a1/Mpdz/Slc2a5/Prkcz/Ano1/Stk26/Pth1r/Trf/Atp6v0a4/Aqp5/Oxtr/Upk1b/Bmpr2/Shroom4",22
"CC","GO:0045177","apical part of cell","26/514","415/21003",1.31094577289166e-05,0.000345675701167747,0.000254926297110787,"Folr1/Cacnb3/Cav1/Hsd11b1/Anxa6/Slc9a3r1/Slc4a7/App/Slc5a7/Anxa1/Vldlr/Slco3a1/Myo5b/Mpdz/Slc2a5/Prkcz/Ano1/Stk26/Pth1r/Trf/Atp6v0a4/Aqp5/Oxtr/Upk1b/Bmpr2/Shroom4",26
"CC","GO:0005811","lipid droplet","10/514","79/21003",2.24055544245699e-05,0.000561259138335477,0.000413913137001266,"Cav2/Plin4/Cav1/Alox15/Cidea/Cidec/Ces1f/Anxa2/Adig/Rbp1",10
"CC","GO:0042641","actomyosin","11/514","97/21003",2.5268896891009e-05,0.000602843682971216,0.000444580591917001,"Vcl/Sorbs1/Dst/Prkcz/Tpm4/Acta1/Anxa2/Synpo2/Palld/Sept9/Shroom4",11
"CC","GO:0016323","basolateral plasma membrane","17/514","230/21003",5.56874799979581e-05,0.00126815579449895,0.000935229927238434,"Folr1/Cav1/Slc4a7/Cxadr/Slco3a1/Atp2b4/Itga6/Stx2/Anxa2/Pth1r/Trf/Adora1/Aqp5/Dlg2/Flot2/Bmpr2/Shroom4",17
"CC","GO:0005604","basement membrane","11/514","107/21003",6.32137223073405e-05,0.00137695977721642,0.00101546986406758,"Col18a1/Nid1/Fbln1/Fgf9/Itga6/Cst3/Col4a6/Col4a2/Anxa2/Trf/Vwa1",11
"CC","GO:0009925","basal plasma membrane","7/514","43/21003",7.57795259496489e-05,0.00158189760419892,0.00116660586001433,"Cav1/Slco3a1/Itga6/Trf/Aqp5/Bmpr2/Shroom4",7
"CC","GO:0030863","cortical cytoskeleton","12/514","132/21003",9.91643388851326e-05,0.00198134591812113,0.00146118797617505,"Capza2/Utrn/Krt19/Mapre1/Cap1/Tpm4/Mtss2/Hip1/Flot2/Gmfb/Shroom4/Myadm",12
"CC","GO:0019898","extrinsic component of membrane","20/514","314/21003",0.00010282433906417,0.00198134591812113,0.00146118797617505,"Cav2/Fmr1/Rnf112/Alox15/Sec23a/Anxa1/Olfm1/Atp2a2/Golga3/Syap1/Gnao1/Cdh13/Anxa2/Trf/Mgll/Picalm/Hip1/Gng2/Osr1/Ehd2",20
"CC","GO:0030426","growth cone","15/514","203/21003",0.000150940214247127,0.00280077953103002,0.00206549766864489,"Fmr1/Ctsz/Utrn/Pafah1b1/Clu/Gsk3b/Cxadr/App/Nrp1/Trak2/Olfm1/Mapk8ip1/Syap1/Gpm6a/Palld",15
"CC","GO:0030864","cortical actin cytoskeleton","10/514","100/21003",0.000170433234826014,0.00304953752313689,0.00224894982796732,"Capza2/Utrn/Krt19/Cap1/Mtss2/Hip1/Flot2/Gmfb/Shroom4/Myadm",10
"CC","GO:0030427","site of polarized growth","15/514","208/21003",0.000197109880189981,0.00333791454932833,0.00246161993237576,"Fmr1/Ctsz/Utrn/Pafah1b1/Clu/Gsk3b/Cxadr/App/Nrp1/Trak2/Olfm1/Mapk8ip1/Syap1/Gpm6a/Palld",15
"CC","GO:0019897","extrinsic component of plasma membrane","14/514","186/21003",0.000205173244452865,0.00333791454932833,0.00246161993237576,"Cav2/Fmr1/Alox15/Anxa1/Olfm1/Atp2a2/Syap1/Gnao1/Cdh13/Anxa2/Trf/Picalm/Hip1/Gng2",14
"CC","GO:0005774","vacuolar membrane","13/514","164/21003",0.000206537626804747,0.00333791454932833,0.00246161993237576,"Prkd1/Anxa6/Gabarap/Atp6v0a1/Cd63/Rragc/Arl8b/Gabarapl1/Anxa2/Atp13a2/Hgsnat/Atp6v0a4/Slc48a1",13
"CC","GO:0044853","plasma membrane raft","11/514","123/21003",0.000221543102614041,0.00346853420030108,0.00255794832294501,"Cav2/Cavin1/Cav1/Slc5a7/Sorbs1/Add1/Cdh13/Cavin2/Flot2/Bmpr2/Ehd2",11
"CC","GO:0005911","cell-cell junction","24/514","441/21003",0.000245512595339944,0.00372732758379734,0.00274880130667689,"Itga5/Lsr/Prkd1/Kit/Anxa6/Vcl/Cxadr/App/Dst/Mpdz/Prkcz/Mxra8/Stx2/Atp2a2/Sv2a/Ddx58/Magi1/Krt8/Tln2/Mpp7/Flot2/Tmem65/Shroom4/Myadm",24
"CC","GO:0042824","MHC class I peptide loading complex","4/514","14/21003",0.000291944701918707,0.00430189104886094,0.00317252601775437,"Tap2/H2-K1/H2-Q10/H2-D1",4
"CC","GO:0046658","anchored component of plasma membrane","8/514","71/21003",0.000335228367251923,0.00479855462837752,0.00353880171144135,"Folr1/Cp/Rgs7bp/Gpc1/Dlg2/Gas1/Gpc3/Flot2",8
"CC","GO:0070971","endoplasmic reticulum exit site","5/514","26/21003",0.000369981759907599,0.00514891282538075,0.0037971812201043,"Sec23a/Tfg/H2-K1/H2-Q10/H2-D1",5
"CC","GO:0005901","caveola","9/514","94/21003",0.000494472213198684,0.00669542104898759,0.00493768838784461,"Cav2/Cavin1/Cav1/Sorbs1/Cdh13/Cavin2/Flot2/Bmpr2/Ehd2",9
"CC","GO:0031594","neuromuscular junction","9/514","97/21003",0.000622918516071393,0.00818109940070856,0.00603333520253956,"Pls3/Utrn/Cxadr/App/Slc5a7/Itga7/Sv2a/Dlg2/Tuba1a",9
"CC","GO:0098858","actin-based cell projection","14/514","208/21003",0.000636852049156953,0.00818109940070856,0.00603333520253956,"Fmr1/Pls3/Utrn/Slc9a3r1/Pafah1b1/Slc4a7/Myo10/Cxadr/App/Itga6/Gpm6a/Aqp5/Oxtr/Palld",14
"CC","GO:0045111","intermediate filament cytoskeleton","12/514","163/21003",0.000697911774593142,0.00874134497677911,0.00644650086532087,"Narf/Nme2/Krt19/Adcy5/Krt7/Pja2/Nrp1/Dst/Vim/Lmna/Iffo2/Krt8",12
"CC","GO:0014704","intercalated disc","7/514","62/21003",0.000775535019735096,0.00947665963139715,0.00698877514575145,"Anxa6/Vcl/Cxadr/Dst/Atp2a2/Tln2/Tmem65",7
"CC","GO:0001726","ruffle","11/514","144/21003",0.000850242798532323,0.0101421819539213,0.00747957950588585,"Itga5/Nme2/Myo10/Arhgap1/Anxa2/Mtss2/Asap3/Ddx58/Tln2/Palld/Myadm",11
"CC","GO:0005882","intermediate filament","10/514","124/21003",0.000955211678016977,0.0109655097365352,0.00808676104112584,"Narf/Nme2/Krt19/Krt7/Nrp1/Dst/Vim/Lmna/Iffo2/Krt8",10
"CC","GO:0044291","cell-cell contact zone","8/514","83/21003",0.000963038779256582,0.0109655097365352,0.00808676104112584,"Anxa6/Vcl/Cxadr/Dst/Atp2a2/Tln2/Flot2/Tmem65",8
"CC","GO:0045178","basal part of cell","7/514","65/21003",0.00103099404063616,0.0114784003190825,0.00846500370206529,"Cav1/Slco3a1/Itga6/Trf/Aqp5/Bmpr2/Shroom4",7
"CC","GO:0031252","cell leading edge","20/514","379/21003",0.00114723345484998,0.0118882068248183,0.0087672246990466,"Itga5/Pafah1b1/Nme2/Myo10/Arhgap31/App/Vim/Arhgap1/Prkcz/Stx2/Gabarapl1/Anxa2/Mtss2/Asap3/Ddx58/Adora1/Tln2/Palld/Flot2/Myadm",20
"CC","GO:0034358","plasma lipoprotein particle","5/514","33/21003",0.00115952810900938,0.0118882068248183,0.0087672246990466,"Lsr/Clu/Vldlr/Hdlbp/Apoc4",5
"CC","GO:1990777","lipoprotein particle","5/514","33/21003",0.00115952810900938,0.0118882068248183,0.0087672246990466,"Lsr/Clu/Vldlr/Hdlbp/Apoc4",5
"CC","GO:0005635","nuclear envelope","21/514","408/21003",0.00119154934169008,0.0118882068248183,0.0087672246990466,"Cav2/Stat6/P2rx5/Hsd11b1/Ccar1/Pafah1b1/App/Akirin1/Dst/Cst3/Lmna/Rcc1/Prkcz/Rnf6/Hoxa7/Rap1gap2/Phf8/Gtf3c3/Osbpl6/Pgrmc2/Gpx4",21
"CC","GO:0042734","presynaptic membrane","13/514","198/21003",0.00123269478347271,0.0118882068248183,0.0087672246990466,"Cadps2/Rgs7bp/Atp2b4/Ephb2/Stx2/Syap1/Gpm6a/Nrxn2/Picalm/Hip1/Atp1a3/Adora1/Flot2",13
"CC","GO:0016010","dystrophin-associated glycoprotein complex","4/514","20/21003",0.0012576346541225,0.0118882068248183,0.0087672246990466,"Utrn/Sgcd/Krt19/Krt8",4
"CC","GO:0016327","apicolateral plasma membrane","4/514","20/21003",0.0012576346541225,0.0118882068248183,0.0087672246990466,"Krt19/Cxadr/Mpdz/Krt8",4
"CC","GO:0090665","glycoprotein complex","4/514","20/21003",0.0012576346541225,0.0118882068248183,0.0087672246990466,"Utrn/Sgcd/Krt19/Krt8",4
"CC","GO:0051233","spindle midzone","5/514","34/21003",0.00133243431401723,0.0121586428515447,0.00896666381109819,"App/Mapre2/Mapre1/Arl8b/Ttc28",5
"CC","GO:0012506","vesicle membrane","18/514","329/21003",0.00133478115136718,0.0121586428515447,0.00896666381109819,"Cav2/Cav1/Appbp2/Atp6v0a1/Sec23a/Stx12/Atp2a2/Arcn1/Trf/Sec24a/Atp13a2/Sv2a/Picalm/Hip1/Aqp5/Trarg1/Flot2/Kif1b",18
"CC","GO:0032994","protein-lipid complex","5/514","35/21003",0.00152363795185032,0.0136311181049466,0.0100525737048771,"Lsr/Clu/Vldlr/Hdlbp/Apoc4",5
"CC","GO:0043235","receptor complex","20/514","391/21003",0.0016622270120595,0.0146101005796809,0.0107745462831558,"Itga5/Ramp2/Kit/Cr1l/App/Amhr2/Vldlr/Sorbs1/Itga7/Olfm1/Itga6/Ephb2/Ret/Pth1r/Ryk/Trf/Plxnb2/Dlg2/Ntrk3/Bmpr2",20
"CC","GO:0030175","filopodium","8/514","91/21003",0.00175154437877293,0.0148732836231396,0.0109686365200588,"Fmr1/Utrn/Myo10/Cxadr/App/Itga6/Gpm6a/Palld",8
"CC","GO:0048786","presynaptic active zone","8/514","91/21003",0.00175154437877293,0.0148732836231396,0.0109686365200588,"App/Atp2b4/Stx2/Erc1/Gpm6a/Sv2a/Adora1/Flot2",8
"CC","GO:0031965","nuclear membrane","14/514","234/21003",0.00196441083175122,0.0163791143447361,0.0120791451518067,"Cav2/Stat6/P2rx5/Hsd11b1/Akirin1/Cst3/Lmna/Rcc1/Rnf6/Hoxa7/Rap1gap2/Phf8/Gtf3c3/Osbpl6",14
"CC","GO:0150034","distal axon","19/514","369/21003",0.00199426342321139,0.0163791143447361,0.0120791451518067,"Fmr1/Ctsz/Utrn/Pafah1b1/Clu/Gsk3b/Cxadr/App/Nrp1/Trak2/Olfm1/Mapk8ip1/Syap1/Gpm6a/Tanc1/Ccl2/Atp1a3/Adora1/Palld",19
"CC","GO:0005797","Golgi medial cisterna","4/514","23/21003",0.00216892088984169,0.0175262800937208,0.0129251482569513,"Yipf6/H2-K1/H2-Q10/H2-D1",4
"CC","GO:0009898","cytoplasmic side of plasma membrane","11/514","164/21003",0.00241791183017867,0.0192281559828494,0.014180234793529,"Cav2/Kit/Alox15/Dst/Ptpn4/Atp2a2/Syap1/Gnao1/Hip1/Gng2/Shroom4",11
"CC","GO:0030120","vesicle coat","6/514","57/21003",0.00263238790130818,0.0206066615399281,0.0151968446276179,"Sec23a/Arcn1/Trf/Sec24a/Picalm/Hip1",6
"CC","GO:0005818","aster","3/514","12/21003",0.00271864250549656,0.0209544599269812,0.0154533363470331,"Pafah1b1/Tpx2/Mapre1",3
"CC","GO:0030659","cytoplasmic vesicle membrane","16/514","303/21003",0.00342653124575345,0.0258416209785915,0.0190574828521601,"Cav2/Cav1/Appbp2/Atp6v0a1/Sec23a/Stx12/Arcn1/Trf/Sec24a/Sv2a/Picalm/Hip1/Aqp5/Trarg1/Flot2/Kif1b",16
"CC","GO:0097038","perinuclear endoplasmic reticulum","4/514","26/21003",0.00345586548017091,0.0258416209785915,0.0190574828521601,"Clu/Dst/Capn2/Osbpl6",4
"CC","GO:0005581","collagen trimer","7/514","81/21003",0.003687926542307,0.0271713411425854,0.0200381148041758,"Col6a1/Col18a1/Col6a2/Adipoq/Col4a6/Col4a2/Col6a3",7
"CC","GO:0044295","axonal growth cone","5/514","44/21003",0.00425775985902658,0.0309150389764104,0.0227989887188151,"Trak2/Olfm1/Mapk8ip1/Gpm6a/Palld",5
"CC","GO:0098562","cytoplasmic side of membrane","11/514","181/21003",0.00511950381491367,0.036641020161025,0.0270217419403714,"Cav2/Kit/Alox15/Dst/Ptpn4/Atp2a2/Syap1/Gnao1/Hip1/Gng2/Shroom4",11
"CC","GO:0030479","actin cortical patch","3/514","16/21003",0.00643482975144031,0.0441623247324876,0.0325684966511254,"Capza2/Hip1/Gmfb",3
"CC","GO:0044327","dendritic spine head","3/514","16/21003",0.00643482975144031,0.0441623247324876,0.0325684966511254,"Fmr1/Rgs7bp/Atp1a3",3
"CC","GO:0061645","endocytic patch","3/514","16/21003",0.00643482975144031,0.0441623247324876,0.0325684966511254,"Capza2/Hip1/Gmfb",3
"CC","GO:0043209","myelin sheath","12/514","214/21003",0.0066625446947121,0.0451072282709563,0.0332653369536835,"Nme2/Tkt/Sod1/Mpdz/Prkcz/Pdha1/Gnao1/Anxa2/Atp1a3/Plcb1/Rap1a/Tuba1a",12
"CC","GO:0005776","autophagosome","6/514","70/21003",0.0072949827737067,0.0487304849283607,0.0359373888220498,"Prkd1/Gabarap/Gabarapl1/Atp13a2/Trp53inp2/Ftl1",6
"CC","GO:0014069","postsynaptic density","18/514","390/21003",0.00792475959268266,0.0522408494201844,0.0385261858314628,"Fmr1/Rnf112/Rgs7bp/Gsk3b/Rps14/Eif3a/Dst/Epb41l1/Prkcz/Add1/Erc1/Tanc1/Picalm/Adora1/Rpl18a/Dlg2/Bmpr2/Rps13",18
"CC","GO:0032279","asymmetric synapse","18/514","393/21003",0.00853848936308296,0.0553083717750653,0.040788398976884,"Fmr1/Rnf112/Rgs7bp/Gsk3b/Rps14/Eif3a/Dst/Epb41l1/Prkcz/Add1/Erc1/Tanc1/Picalm/Adora1/Rpl18a/Dlg2/Bmpr2/Rps13",18
"CC","GO:0034361","very-low-density lipoprotein particle","3/514","18/21003",0.00904294922653522,0.0553083717750653,0.040788398976884,"Lsr/Vldlr/Apoc4",3
"CC","GO:0034385","triglyceride-rich plasma lipoprotein particle","3/514","18/21003",0.00904294922653522,0.0553083717750653,0.040788398976884,"Lsr/Vldlr/Apoc4",3
"CC","GO:0043034","costamere","3/514","18/21003",0.00904294922653522,0.0553083717750653,0.040788398976884,"Krt19/Vcl/Krt8",3
"CC","GO:0099144","anchored component of synaptic membrane","3/514","18/21003",0.00904294922653522,0.0553083717750653,0.040788398976884,"Rgs7bp/Dlg2/Flot2",3
"CC","GO:0005770","late endosome","11/514","196/21003",0.009114469841277,0.0553083717750653,0.040788398976884,"Anxa6/Cd63/Pmel/Cst3/Cd1d1/Anxa2/Trf/Atp13a2/Ankrd13a/Rhob/Rap1a",11
